,state,action,reward,next_state,done
92,"[178.78157043 178.95114136 182.90145874 183.15086365 173.94342041
 168.74617004]",0,-5.1972503662109375,"[178.95114136 182.90145874 183.15086365 173.94342041 168.74617004
 168.26734924]",False
93,"[178.95114136 182.90145874 183.15086365 173.94342041 168.74617004
 168.26734924]",0,-0.9576416015625,"[182.90145874 183.15086365 173.94342041 168.74617004 168.26734924
 170.71136475]",False
94,"[182.90145874 183.15086365 173.94342041 168.74617004 168.26734924
 170.71136475]",0,7.3320465087890625,"[183.15086365 173.94342041 168.74617004 168.26734924 170.71136475
 171.4395752 ]",False
95,"[183.15086365 173.94342041 168.74617004 168.26734924 170.71136475
 171.4395752 ]",2,2.892841796875,"[173.94342041 168.74617004 168.26734924 170.71136475 171.4395752
 172.72640991]",True
96,"[142.19908142 143.02609253 144.41111755 144.88938904 146.15484619
 146.69293213]",0,-0.01,"[143.02609253 144.41111755 144.88938904 146.15484619 146.69293213
 149.68217468]",False
97,"[143.02609253 144.41111755 144.88938904 146.15484619 146.69293213
 149.68217468]",2,2.9692425537109375,"[144.41111755 144.88938904 146.15484619 146.69293213 149.68217468
 148.19749451]",False
98,"[144.41111755 144.88938904 146.15484619 146.69293213 149.68217468
 148.19749451]",0,-0.02,"[144.88938904 146.15484619 146.69293213 149.68217468 148.19749451
 145.84596252]",False
99,"[144.88938904 146.15484619 146.69293213 149.68217468 148.19749451
 145.84596252]",1,-2.361531982421875,"[146.15484619 146.69293213 149.68217468 148.19749451 145.84596252
 146.61322021]",False
100,"[146.15484619 146.69293213 149.68217468 148.19749451 145.84596252
 146.61322021]",2,0.7572576904296875,"[146.69293213 149.68217468 148.19749451 145.84596252 146.61322021
 143.42466736]",False
101,"[146.69293213 149.68217468 148.19749451 145.84596252 146.61322021
 143.42466736]",0,-0.02,"[149.68217468 148.19749451 145.84596252 146.61322021 143.42466736
 141.25245667]",False
102,"[149.68217468 148.19749451 145.84596252 146.61322021 143.42466736
 141.25245667]",0,-2.172210693359375,"[148.19749451 145.84596252 146.61322021 143.42466736 141.25245667
 141.69087219]",False
103,"[148.19749451 145.84596252 146.61322021 143.42466736 141.25245667
 141.69087219]",0,0.8768310546875,"[145.84596252 146.61322021 143.42466736 141.25245667 141.69087219
 143.32501221]",False
104,"[145.84596252 146.61322021 143.42466736 141.25245667 141.69087219
 143.32501221]",1,4.892420043945313,"[146.61322021 143.42466736 141.25245667 141.69087219 143.32501221
 144.79972839]",False
105,"[146.61322021 143.42466736 141.25245667 141.69087219 143.32501221
 144.79972839]",0,4.414148559570313,"[143.42466736 141.25245667 141.69087219 143.32501221 144.79972839
 144.76982117]",False
106,"[143.42466736 141.25245667 141.69087219 143.32501221 144.79972839
 144.76982117]",0,-0.11962890625,"[141.25245667 141.69087219 143.32501221 144.79972839 144.76982117
 138.25325012]",False
107,"[141.25245667 141.69087219 143.32501221 144.79972839 144.76982117
 138.25325012]",0,-32.582855224609375,"[141.69087219 143.32501221 144.79972839 144.76982117 138.25325012
 139.59840393]",False
108,"[141.69087219 143.32501221 144.79972839 144.76982117 138.25325012
 139.59840393]",0,8.0709228515625,"[143.32501221 144.79972839 144.76982117 138.25325012 139.59840393
 136.93795776]",False
109,"[143.32501221 144.79972839 144.76982117 138.25325012 139.59840393
 136.93795776]",0,-18.623123168945312,"[144.79972839 144.76982117 138.25325012 139.59840393 136.93795776
 139.27954102]",False
110,"[144.79972839 144.76982117 138.25325012 139.59840393 136.93795776
 139.27954102]",0,18.732666015625,"[144.76982117 138.25325012 139.59840393 136.93795776 139.27954102
 137.58564758]",False
111,"[144.76982117 138.25325012 139.59840393 136.93795776 139.27954102
 137.58564758]",1,-15.255040893554687,"[138.25325012 139.59840393 136.93795776 139.27954102 137.58564758
 133.7195282 ]",False
112,"[138.25325012 139.59840393 136.93795776 139.27954102 137.58564758
 133.7195282 ]",0,-34.80507446289062,"[139.59840393 136.93795776 139.27954102 137.58564758 133.7195282
 133.30104065]",False
113,"[139.59840393 136.93795776 139.27954102 137.58564758 133.7195282
 133.30104065]",0,-4.18487548828125,"[136.93795776 139.27954102 137.58564758 133.7195282  133.30104065
 132.08540344]",False
114,"[136.93795776 139.27954102 137.58564758 133.7195282  133.30104065
 132.08540344]",2,-13.39200927734375,"[139.27954102 137.58564758 133.7195282  133.30104065 132.08540344
 134.7558136 ]",False
115,"[139.27954102 137.58564758 133.7195282  133.30104065 132.08540344
 134.7558136 ]",1,26.6941015625,"[137.58564758 133.7195282  133.30104065 132.08540344 134.7558136
 135.80203247]",False
116,"[137.58564758 133.7195282  133.30104065 132.08540344 134.7558136
 135.80203247]",0,10.452188720703125,"[133.7195282  133.30104065 132.08540344 134.7558136  135.80203247
 138.44258118]",False
117,"[133.7195282  133.30104065 132.08540344 134.7558136  135.80203247
 138.44258118]",0,29.046035766601562,"[133.30104065 132.08540344 134.7558136  135.80203247 138.44258118
 139.12011719]",False
118,"[133.30104065 132.08540344 134.7558136  135.80203247 138.44258118
 139.12011719]",0,8.13043212890625,"[132.08540344 134.7558136  135.80203247 138.44258118 139.12011719
 140.26602173]",False
119,"[132.08540344 134.7558136  135.80203247 138.44258118 139.12011719
 140.26602173]",2,14.876759033203125,"[134.7558136  135.80203247 138.44258118 139.12011719 140.26602173
 143.82321167]",False
120,"[134.7558136  135.80203247 138.44258118 139.12011719 140.26602173
 143.82321167]",1,42.676279296875,"[135.80203247 138.44258118 139.12011719 140.26602173 143.82321167
 141.66099548]",False
121,"[135.80203247 138.44258118 139.12011719 140.26602173 143.82321167
 141.66099548]",0,-25.95659423828125,"[138.44258118 139.12011719 140.26602173 143.82321167 141.66099548
 147.94841003]",False
122,"[138.44258118 139.12011719 140.26602173 143.82321167 141.66099548
 147.94841003]",1,81.72638916015624,"[139.12011719 140.26602173 143.82321167 141.66099548 147.94841003
 147.39042664]",False
123,"[139.12011719 140.26602173 143.82321167 141.66099548 147.94841003
 147.39042664]",2,-7.2637841796875,"[140.26602173 143.82321167 141.66099548 147.94841003 147.39042664
 149.144104  ]",False
124,"[140.26602173 143.82321167 141.66099548 147.94841003 147.39042664
 149.144104  ]",0,21.02412841796875,"[143.82321167 141.66099548 147.94841003 147.39042664 149.144104
 148.20748901]",False
125,"[143.82321167 141.66099548 147.94841003 147.39042664 149.144104
 148.20748901]",0,-12.175994873046875,"[141.66099548 147.94841003 147.39042664 149.144104   148.20748901
 151.22663879]",False
126,"[141.66099548 147.94841003 147.39042664 149.144104   148.20748901
 151.22663879]",0,42.268096923828125,"[147.94841003 147.39042664 149.144104   148.20748901 151.22663879
 150.60884094]",False
127,"[147.94841003 147.39042664 149.144104   148.20748901 151.22663879
 150.60884094]",0,-9.2669677734375,"[147.39042664 149.144104   148.20748901 151.22663879 150.60884094
 151.15687561]",False
128,"[147.39042664 149.144104   148.20748901 151.22663879 150.60884094
 151.15687561]",0,8.7685546875,"[149.144104   148.20748901 151.22663879 150.60884094 151.15687561
 151.39601135]",False
129,"[149.144104   148.20748901 151.22663879 150.60884094 151.15687561
 151.39601135]",1,4.0553076171875,"[148.20748901 151.22663879 150.60884094 151.15687561 151.39601135
 151.71487427]",False
130,"[148.20748901 151.22663879 150.60884094 151.15687561 151.39601135
 151.71487427]",2,5.410669555664063,"[151.22663879 150.60884094 151.15687561 151.39601135 151.71487427
 155.93968201]",False
131,"[151.22663879 150.60884094 151.15687561 151.39601135 151.71487427
 155.93968201]",2,67.596923828125,"[150.60884094 151.15687561 151.39601135 151.71487427 155.93968201
 155.31193542]",False
132,"[150.60884094 151.15687561 151.39601135 151.71487427 155.93968201
 155.31193542]",0,-9.43619873046875,"[151.15687561 151.39601135 151.71487427 155.93968201 155.31193542
 155.81015015]",False
133,"[151.15687561 151.39601135 151.71487427 155.93968201 155.31193542
 155.81015015]",1,7.961435546875,"[151.39601135 151.71487427 155.93968201 155.31193542 155.81015015
 151.39601135]",False
134,"[151.39601135 151.71487427 155.93968201 155.31193542 155.81015015
 151.39601135]",1,-70.626220703125,"[151.71487427 155.93968201 155.31193542 155.81015015 151.39601135
 153.38887024]",False
135,"[151.71487427 155.93968201 155.31193542 155.81015015 151.39601135
 153.38887024]",1,31.8857421875,"[155.93968201 155.31193542 155.81015015 151.39601135 153.38887024
 155.58097839]",False
136,"[155.93968201 155.31193542 155.81015015 151.39601135 153.38887024
 155.58097839]",1,35.07373046875,"[155.31193542 155.81015015 151.39601135 153.38887024 155.58097839
 157.57382202]",False
137,"[155.31193542 155.81015015 151.39601135 153.38887024 155.58097839
 157.57382202]",0,31.875498046875,"[155.81015015 151.39601135 153.38887024 155.58097839 157.57382202
 157.09553528]",False
138,"[155.81015015 151.39601135 153.38887024 155.58097839 157.57382202
 157.09553528]",2,-8.150874633789062,"[151.39601135 153.38887024 155.58097839 157.57382202 157.09553528
 160.21432495]",False
139,"[151.39601135 153.38887024 155.58097839 157.57382202 157.09553528
 160.21432495]",1,49.890634765625,"[153.38887024 155.58097839 157.57382202 157.09553528 160.21432495
 158.62007141]",False
140,"[153.38887024 155.58097839 157.57382202 157.09553528 160.21432495
 158.62007141]",1,-25.508056640625,"[155.58097839 157.57382202 157.09553528 160.21432495 158.62007141
 155.77030945]",False
141,"[155.58097839 157.57382202 157.09553528 160.21432495 158.62007141
 155.77030945]",0,-45.60619140625,"[157.57382202 157.09553528 160.21432495 158.62007141 155.77030945
 155.44148254]",False
142,"[157.57382202 157.09553528 160.21432495 158.62007141 155.77030945
 155.44148254]",0,-5.590057373046875,"[157.09553528 160.21432495 158.62007141 155.77030945 155.44148254
 156.31832886]",False
143,"[157.09553528 160.21432495 158.62007141 155.77030945 155.44148254
 156.31832886]",0,15.783233642578125,"[160.21432495 158.62007141 155.77030945 155.44148254 156.31832886
 156.89627075]",False
144,"[160.21432495 158.62007141 155.77030945 155.44148254 156.31832886
 156.89627075]",1,10.97089599609375,"[158.62007141 155.77030945 155.44148254 156.31832886 156.89627075
 155.16247559]",False
145,"[158.62007141 155.77030945 155.44148254 156.31832886 156.89627075
 155.16247559]",0,-32.95210815429687,"[155.77030945 155.44148254 156.31832886 156.89627075 155.16247559
 157.38449097]",False
146,"[155.77030945 155.44148254 156.31832886 156.89627075 155.16247559
 157.38449097]",1,44.4303076171875,"[155.44148254 156.31832886 156.89627075 155.16247559 157.38449097
 159.34744263]",False
147,"[155.44148254 156.31832886 156.89627075 155.16247559 157.38449097
 159.34744263]",1,39.259033203125,"[156.31832886 156.89627075 155.16247559 157.38449097 159.34744263
 160.52323914]",False
