,state,action,reward,next_state,done
131,"[411.6000061  409.92001343 411.57000732 416.92999268 420.51998901
 420.20001221]",0,-5.459605712890625,"[409.92001343 411.57000732 416.92999268 420.51998901 420.20001221
 418.92001343]",False
132,"[409.92001343 411.57000732 416.92999268 420.51998901 420.20001221
 418.92001343]",1,-23.04997802734375,"[411.57000732 416.92999268 420.51998901 420.20001221 418.92001343
 420.23999023]",False
133,"[411.57000732 416.92999268 420.51998901 420.20001221 418.92001343
 420.23999023]",0,23.74958251953125,"[416.92999268 420.51998901 420.20001221 418.92001343 420.23999023
 415.32000732]",False
134,"[416.92999268 420.51998901 420.20001221 418.92001343 420.23999023
 415.32000732]",0,-93.47967529296875,"[420.51998901 420.20001221 418.92001343 420.23999023 415.32000732
 418.61999512]",False
135,"[420.51998901 420.20001221 418.92001343 420.23999023 415.32000732
 418.61999512]",1,65.989755859375,"[420.20001221 418.92001343 420.23999023 415.32000732 418.61999512
 415.97000122]",False
136,"[420.20001221 418.92001343 420.23999023 415.32000732 418.61999512
 415.97000122]",0,-53.0098779296875,"[418.92001343 420.23999023 415.32000732 418.61999512 415.97000122
 414.69000244]",False
137,"[418.92001343 420.23999023 415.32000732 418.61999512 415.97000122
 414.69000244]",0,-26.879974365234375,"[420.23999023 415.32000732 418.61999512 415.97000122 414.69000244
 409.10998535]",False
138,"[420.23999023 415.32000732 418.61999512 415.97000122 414.69000244
 409.10998535]",2,-122.7803759765625,"[415.32000732 418.61999512 415.97000122 414.69000244 409.10998535
 407.60998535]",False
139,"[415.32000732 418.61999512 415.97000122 414.69000244 409.10998535
 407.60998535]",0,-31.52,"[418.61999512 415.97000122 414.69000244 409.10998535 407.60998535
 403.26000977]",False
140,"[418.61999512 415.97000122 414.69000244 409.10998535 407.60998535
 403.26000977]",0,-95.699462890625,"[415.97000122 414.69000244 409.10998535 407.60998535 403.26000977
 400.26000977]",False
141,"[415.97000122 414.69000244 409.10998535 407.60998535 403.26000977
 400.26000977]",0,-69.0,"[414.69000244 409.10998535 407.60998535 403.26000977 400.26000977
 396.92001343]",False
142,"[414.69000244 409.10998535 407.60998535 403.26000977 400.26000977
 396.92001343]",1,-80.169912109375,"[409.10998535 407.60998535 403.26000977 400.26000977 396.92001343
 397.73999023]",False
143,"[409.10998535 407.60998535 403.26000977 400.26000977 396.92001343
 397.73999023]",2,19.669443359375,"[407.60998535 403.26000977 400.26000977 396.92001343 397.73999023
 399.89001465]",False
144,"[407.60998535 403.26000977 400.26000977 396.92001343 397.73999023
 399.89001465]",1,49.4405615234375,"[403.26000977 400.26000977 396.92001343 397.73999023 399.89001465
 405.07998657]",False
145,"[403.26000977 400.26000977 396.92001343 397.73999023 399.89001465
 405.07998657]",2,119.35935424804687,"[400.26000977 396.92001343 397.73999023 399.89001465 405.07998657
 408.77999878]",False
146,"[400.26000977 396.92001343 397.73999023 399.89001465 405.07998657
 408.77999878]",1,81.3902685546875,"[396.92001343 397.73999023 399.89001465 405.07998657 408.77999878
 408.73999023]",False
147,"[396.92001343 397.73999023 399.89001465 405.07998657 408.77999878
 408.73999023]",1,-0.88018798828125,"[397.73999023 399.89001465 405.07998657 408.77999878 408.73999023
 405.95001221]",False
